date, value
2010/11/9,6787.8101
2010/11/10,6719.8398
2010/11/11,6723.4102
2010/11/12,6734.6099
2010/11/15,6790.1699
2010/11/16,6663.2402
2010/11/17,6700.0698
2010/11/18,6832.1099
2010/11/19,6843.5498
2010/11/22,6822.0498
2010/11/23,6705
2010/11/24,6823.7998
2010/11/25,6879.6602
2010/11/26,6848.98
2010/11/29,6697.9702
2010/11/30,6688.4902
2010/12/1,6866.6299
2010/12/2,6957.6099
2010/12/3,6947.7202
2010/12/6,6954.3799
2010/12/7,7001.9102
2010/12/8,6975.8701
2010/12/9,6964.1602
2010/12/10,7006.1699
2010/12/13,7029.3901
2010/12/14,7027.3999
2010/12/15,7016.3701
2010/12/16,7024.3999
2010/12/17,6982.4502
2010/12/20,7018.6001
2010/12/21,7077.9902
2010/12/22,7067.9199
2010/12/23,7057.6899
2010/12/27,6970.73
2010/12/28,6972.1001
2010/12/29,6995.4702
2010/12/30,6914.1899
2010/12/31,6914.1899
2011/1/3,6989.7402
2011/1/4,6975.3501
2011/1/5,6939.8198
2011/1/6,6981.3901
2011/1/7,6947.8398
2011/1/10,6857.0601
2011/1/11,6941.5698
2011/1/12,7068.7798
2011/1/13,7075.1099
2011/1/14,7075.7002
2011/1/17,7078.0601
2011/1/18,7143.4502
2011/1/19,7082.7598
2011/1/20,7024.27
2011/1/21,7062.4199
2011/1/24,7067.77
2011/1/25,7059.0098
2011/1/26,7127.3501
2011/1/27,7155.5801
2011/1/28,7102.7998
2011/1/31,7077.48
2011/2/1,7184.27
2011/2/2,7183.6699
2011/2/3,7193.6802
2011/2/4,7216.21
2011/2/7,7283.6201
2011/2/8,7323.2402
2011/2/9,7320.8999
2011/2/10,7340.2798
2011/2/11,7371.2002
2011/2/14,7396.6299
2011/2/15,7400.04
2011/2/16,7414.2998
2011/2/17,7405.5098
2011/2/18,7426.8101
2011/2/21,7321.8101
2011/2/22,7318.3501
2011/2/23,7194.6001
2011/2/24,7130.5
2011/2/25,7185.1699
2011/2/28,7272.3198
2011/3/1,7223.2998
2011/3/2,7181.1201
2011/3/3,7225.96
2011/3/4,7178.8999
2011/3/7,7161.9302
2011/3/8,7164.75
2011/3/9,7131.7998
2011/3/10,7063.0898
2011/3/11,6981.4902
2011/3/14,6866.6299
2011/3/15,6647.6602
2011/3/16,6513.8398
2011/3/17,6656.8799
2011/3/18,6664.3999
2011/3/21,6816.1201
2011/3/22,6780.9702
